"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"DMRC","Digimarc Corporation","36.5","425596862","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/dmrc",
"DRAD","Digirad Corporation","2.3","46121863.2","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/drad",
"DGLY","Digital Ally, Inc.","2.75","19194260.25","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/dgly",
"APPS","Digital Turbine, Inc.","1.83","131144737.53","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/apps",
"DCOM","Dime Community Bancshares, Inc.","21.2","793365140.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/dcom",
"DIOD","Diodes Incorporated","28.84","1424411349.2","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/diod",
"DISCA","Discovery Communications, Inc.","23.73","8994980418.06","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/disca",
"DISCB","Discovery Communications, Inc.","26.8","10158679949.6","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/discb",
"DISCK","Discovery Communications, Inc.","22.47","8517370838.34","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/disck",
"DISH","DISH Network Corporation","48.53","22632324961.71","n/a","1995","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dish",
"DVCR","Diversicare Healthcare Services Inc.","10.35","66838602.6","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/dvcr",
"SAUC","Diversified Restaurant Holdings, Inc.","1.38","37096617.66","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sauc",
"DLHC","DLH Holdings Corp.","6.32","75097362.08","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/dlhc",
"BOOM","DMC Global Inc.","22.1","326402458.2","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/boom",
"DNBF","DNB Financial Corp","33.7","143859672.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dnbf",
"DOGZ","Dogness (International) Corporation","5.85","0","n/a","2017","n/a","n/a","http://www.nasdaq.com/symbol/dogz",
"DLTR","Dollar Tree, Inc.","109.46","25952584641.36","n/a","1995","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dltr",
"DLPN","Dolphin Entertainment, Inc.","3.73","34939122.61","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dlpn",
"DLPNW","Dolphin Entertainment, Inc.","0.42","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dlpnw",
"DGICA","Donegal Group, Inc.","17.33","475376630.5","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","13.75","377174187.5","n/a","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgicb",
"DMLP","Dorchester Minerals, L.P.","14.9","480968632.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dmlp",
"DORM","Dorman Products, Inc.","61.58","2076626993.08","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dorm",
"DOVA","Dova Pharmaceuticals, Inc.","28.7","736225515.9","n/a","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dova",
"LYL","Dragon Victory International Limited","5.03","58683335.01","n/a","2017","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/lyl",
"DOTA","Draper Oakwood Technology Acquisition, Inc.","9.78","74083500","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/dota",
"DOTAR","Draper Oakwood Technology Acquisition, Inc.","0.5","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/dotar",
"DOTAU","Draper Oakwood Technology Acquisition, Inc.","10.5347","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/dotau",
"DOTAW","Draper Oakwood Technology Acquisition, Inc.","0.67","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/dotaw",
"DRYS","DryShips Inc.","3.48","362875983.84","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/drys",
"DSPG","DSP Group, Inc.","12.7","283501871.4","n/a","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/dspg",
"DLTH","Duluth Holdings Inc.","17.72","575214360.04","n/a","2015","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dlth",
"DNKN","Dunkin&#39; Brands Group, Inc.","64.81","5853827343.43","n/a","2011","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dnkn",
"DRRX","DURECT Corporation","0.9771","145144424.6001","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/drrx",
"DXPE","DXP Enterprises, Inc.","29.36","510623717.76","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dxpe",
"DYSL","Dynasil Corporation of America","1.22","20817478.54","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dysl",
"DYNT","Dynatronics Corporation","2.9","14270134.4","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/dynt",
"DVAX","Dynavax Technologies Corporation","18.8","1139209518.8","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dvax",
"ETFC","E*TRADE Financial Corporation","49.71","13321999685.31","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/etfc",
"EBMT","Eagle Bancorp Montana, Inc.","20.2","101009090","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","58.25","1990863199.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/egbn",
"EGLE","Eagle Bulk Shipping Inc.","4.48","332071264","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/egle",
"EFBI","Eagle Financial Bancorp, Inc.","15.68","25288829.44","n/a","2017","Finance","Savings Institutions","http://www.nasdaq.com/symbol/efbi",
"EGRX","Eagle Pharmaceuticals, Inc.","54.37","811288642.51","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/egrx",
"EWBC","East West Bancorp, Inc.","61.81","8934197328.91","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ewbc",
"EACQ","Easterly Acquisition Corp.","10.05","64859654.85","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/eacq",
"EACQU","Easterly Acquisition Corp.","10.73","0","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/eacqu",
"EACQW","Easterly Acquisition Corp.","0.8","0","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/eacqw",
"EML","Eastern Company (The)","26.8","167805922","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/eml",
"ESDI","Eastside Distilling, Inc.","4.54","21902771.46","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/esdi",
"ESDIW","Eastside Distilling, Inc.","0.651","0","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/esdiw",
"EVGBC","Eaton Vance NextShares Trust","99.98","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/evgbc",
"EVSTC","Eaton Vance NextShares Trust","100.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/evstc",
"EVFTC","Eaton Vance NextShares Trust II","100.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/evftc",
"EVLMC","Eaton Vance NextShares Trust II","99.94","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/evlmc",
"OKDCC","Eaton Vance NextShares Trust II","100.11","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/okdcc",
"EBAY","eBay Inc.","37.76","39443006284.16","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ebay",
"EBAYL","eBay Inc.","27.0662","0","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ebayl",
"EBIX","Ebix, Inc.","79.7","2507009247.8","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ebix",
"ELON","Echelon Corporation","5.29","23912635.63","n/a","1998","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/elon",
"ECHO","Echo Global Logistics, Inc.","28.55","796762608.1","n/a","2009","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/echo",
"SATS","EchoStar Corporation","58.9","5638309462.4","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sats",
"EEI","Ecology and Environment, Inc.","10.8035","46472378.814","n/a","1987","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eei",
"ESES","Eco-Stim Energy Solutions, Inc.","1.29","96163108.05","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/eses",
"EDAP","EDAP TMS S.A.","2.7","79224193.8","29342294","1997","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/edap",
"EDGE","Edge Therapeutics, Inc.","9.5","293162400","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/edge",
"EDGW","Edgewater Technology, Inc.","6.27","87876821.34","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/edgw",
"EDIT","Editas Medicine, Inc.","28.43","1197460540.73","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/edit",
"EDUC","Educational Development Corporation","17.5","71569627.5","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/educ",
"EGAN","eGain Corporation","4.7","127994611.2","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/egan",
"EGLT","Egalet Corporation","1.02","43890207.3","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eglt",
"EHTH","eHealth, Inc.","17.81","331663145.19","n/a","2006","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ehth",
"EIGR","Eiger BioPharmaceuticals, Inc.","13.15","138290738.9","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/eigr",
"EKSO","Ekso Bionics Holdings, Inc.","2.13","127595255.88","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ekso",
"LOCO","El Pollo Loco Holdings, Inc.","10.025","387495502.95","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/loco",
"EMITF","Elbit Imaging Ltd.","2.9","26653343.2","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/emitf",
"ESLT","Elbit Systems Ltd.","134.37","5744033173.08","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/eslt",
"ERI","Eldorado Resorts, Inc.","33.2","2550576554","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/eri",
"ESIO","Electro Scientific Industries, Inc.","21.68","726100793.12","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esio",
"EA","Electronic Arts Inc.","106.02","32646256527.06","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ea",
"EFII","Electronics for Imaging, Inc.","29.6","1352451202.4","n/a","1992","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/efii",
"ELSE","Electro-Sensors, Inc.","4.07","13819770.47","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/else",
"ELEC","Electrum Special Acquisition Corporation","10.28","185349140.16","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elec",
"ELECU","Electrum Special Acquisition Corporation","10.6011","191138596.2792","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elecu",
"ELECW","Electrum Special Acquisition Corporation","0.42","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elecw",
"EBIO","Eleven Biotherapeutics, Inc.","0.94","29922075.3","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ebio",
"DWAC","Elkhorn Commodity Rotation Strategy ETF","24.98","2498049.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwac",
"ESBK","Elmira Savings Bank NY (The)","20.6","56772158","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esbk",
"ELTK","Eltek Ltd.","4.24","8601060.48","n/a","1997","Technology","Electrical Products","http://www.nasdaq.com/symbol/eltk",
"EMCI","EMC Insurance Group Inc.","29.1","622727719.8","n/a","1982","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","30.35","68724206.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/emcf",
"EMKR","EMCORE Corporation","6.2","168195968.4","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/emkr",
"RNEM","Emerging Markets Equity Select ETF","53.6","8040107.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rnem",
"EMMS","Emmis Communications Corporation","3.52","44742086.4","n/a","1994","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/emms",
"NYNY","Empire Resorts, Inc.","28.55","890124591.2","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nyny",
"ENTA","Enanta Pharmaceuticals, Inc.","58.14","1111985988.84","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/enta",
"ECPG","Encore Capital Group Inc","43.35","1116066774.75","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/ecpg",
"WIRE","Encore Wire Corporation","48.7","1013702577.6","n/a","1992","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wire",
"ENDP","Endo International plc","7.81","1744078146.03","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/endp",
"ECYT","Endocyte, Inc.","4.25","203494390.25","n/a","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ecyt",
"ELGX","Endologix, Inc.","5.03","419772161.3","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/elgx",
"NDRA","ENDRA Life Sciences Inc.","3.8","14846702.6","n/a","2017","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ndra",
"NDRAW","ENDRA Life Sciences Inc.","1.11","0","n/a","2017","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ndraw",
"EIGI","Endurance International Group Holdings, Inc.","8.5","1219675948","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/eigi",
"WATT","Energous Corporation","8.83","196146873.87","n/a","2014","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/watt",
"EFOI","Energy Focus, Inc.","2.56","30353518.08","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/efoi",
"ERII","Energy Recovery, Inc.","8.96","480211513.6","n/a","2008","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/erii",
"EXXI","Energy XXI Gulf Coast, Inc.","5.67","188365491.09","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/exxi",
"ENG","ENGlobal Corporation","0.89","24487080.86","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eng",
"ENPH","Enphase Energy, Inc.","2.53","216397273.07","n/a","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/enph",
"ESGR","Enstar Group Limited","210.65","4092579610.35","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esgr",
"ENFC","Entegra Financial Corp.","30.3","207686653.5","n/a","2014","Finance","Banks","http://www.nasdaq.com/symbol/enfc",
"ENTG","Entegris, Inc.","30.85","4362089213.05","n/a","2000","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/entg",
"ENTL","Entellus Medical, Inc.","24.56","625759819.2","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/entl",
"EBTC","Enterprise Bancorp Inc","34.8","403599368.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","45.15","1041377977.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/efsc",
"ENZY          ","Enzymotec Ltd.","11.8","276451568.2","n/a","2013","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/enzy",
"EPZM","Epizyme, Inc.","12.4","859104587.2","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/epzm",
"PLUS","ePlus inc.","79.3","1123797174.5","n/a","1996","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/plus",
"EQIX","Equinix, Inc.","446.6","34939169080.2","n/a","2000","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqix",
"EQFN","Equitable Financial Corp.","10.6","35710679.2","n/a","2015","Finance","Savings Institutions","http://www.nasdaq.com/symbol/eqfn",
"EQBK","Equity Bancshares, Inc.","36.3","444094889.7","n/a","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/eqbk",
"ERIC","Ericsson","6.64","2065307572.08","311040297","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/eric",
"ERIE","Erie Indemnity Company","119.56","6251776618.08","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/erie",
"ERYP","Erytech Pharma S.A.","18.7","100786324.1","5389643","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/eryp",
"ESCA","Escalade, Incorporated","13","186817618","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/esca",
"ESPR","Esperion Therapeutics, Inc.","59.36","1555098380.64","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/espr",
"ESQ","Esquire Financial Holdings, Inc.","19.1","139936837.6","n/a","2017","Finance","Commercial Banks","http://www.nasdaq.com/symbol/esq",
"ESSA","ESSA Bancorp, Inc.","15.57","180793873.17","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/essa",
"EPIX","ESSA Pharma Inc.","0.2099","6108486.5011","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/epix",
"ESND","Essendant Inc.","9.23","347156941.69","n/a","n/a","Consumer Services","Paper","http://www.nasdaq.com/symbol/esnd",
"ESTR","Estre Ambiental, Inc.","10.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/estr",
"ESTRW","Estre Ambiental, Inc.","0.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/estrw",
"ITEQ","ETF Managers Trust BlueStar TA-BIGITech Israel Technology ETF","31.85","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iteq",
"ETSY","Etsy, Inc.","21.69","2639982494.61","n/a","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/etsy",
"CLWT","Euro Tech Holdings Company Limited","3.45","7113586.05","n/a","1997","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/clwt",
"EEFT","Euronet Worldwide, Inc.","84.36","4444172028.24","n/a","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/eeft",
"ESEA","Euroseas Ltd.","1.66","18548600.96","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/esea",
"EVEP","EV Energy Partners, L.P.","0.52","25671811.88","n/a","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/evep",
"EVBG","Everbridge, Inc.","29.23","825884617.93","n/a","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/evbg",
"EVK","Ever-Glory International Group, Inc.","2.45","36250180.4","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/evk",
"MRAM","Everspin Technologies, Inc.","7.24","92429793.04","n/a","2016","Technology","Semiconductors","http://www.nasdaq.com/symbol/mram",
"EVLV","EVINE Live Inc.","1.49","97241573.49","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/evlv",
"EVGN","Evogene Ltd.","3.33","85749321.51","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/evgn",
"EVOK","Evoke Pharma, Inc.","2.31","35605439.1","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/evok",
"EVOL","Evolving Systems, Inc.","4.7","58881162.9","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/evol",
"EXAS","Exact Sciences Corporation","52.02","6228375460.02","n/a","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exas",
"EXAC","Exactech, Inc.","49.85","716154122.85","n/a","1996","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/exac",
"XELA","Exela Technologies, Inc.","5.39","811617850.89","n/a","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xela",
"EXEL","Exelixis, Inc.","29.47","8718794098.7","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exel",
"EXFO","EXFO Inc","4.225","98123073.1","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/exfo",
"EXLS","ExlService Holdings, Inc.","61.58","2090208338.92","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/exls",
"EXPE","Expedia, Inc.","120.18","18326849340.36","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/expe",
"EXPD","Expeditors International of Washington, Inc.","64.77","11509813594.5","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/expd",
"EXPO","Exponent, Inc.","71.95","1857083390.55","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/expo",
"ESRX","Express Scripts Holding Company","74.53","42211779690","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/esrx",
"XOG","Extraction Oil & Gas, Inc.","15.2","2609372144","n/a","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xog",
"EXTR","Extreme Networks, Inc.","12.55","1423422242.45","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/extr",
"EYEG","Eyegate Pharmaceuticals, Inc.","1.22","20989829.16","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyeg",
"EYEGW","Eyegate Pharmaceuticals, Inc.","0.1","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyegw",
"EZPW","EZCORP, Inc.","12.25","666375536.75","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ezpw",
"FFIV","F5 Networks, Inc.","132.37","8285504507.14","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ffiv",
"FB","Facebook, Inc.","177.2","514909310145.6","n/a","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fb",
"DAVE","Famous Dave&#39;s of America, Inc.","6.65","49049050.05","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dave",
"FANH","Fanhua Inc.","21.12","771898913.28","36548244","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fanh",
"FARM","Farmer Brothers Company","32.95","554985746.5","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/farm",
"FMAO","Farmers & Merchants Bancorp, Inc.","43.35","401710404.6","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fmao",
"FFKT","Farmers Capital Bank Corporation","40.45","304016092.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","14.95","411783517.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FARO","FARO Technologies, Inc.","47.15","787930816.8","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/faro",
"FAST","Fastenal Company","54.05","15533449714.7","n/a","1987","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fast",
"FAT","FAT Brands Inc.","8.08","80800000","n/a","2017","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/fat",
"FATE","Fate Therapeutics, Inc.","5.61","233856748.95","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fate",
"FBSS","Fauquier Bankshares, Inc.","21.5","80897555.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FCRE","FC Global Realty Incorporated","1","5240328","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fcre",
"FSAC","Federal Street Acquisition Corp.","9.72","558900000","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsac",
"FSACU","Federal Street Acquisition Corp.","10.28","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsacu",
"FSACW","Federal Street Acquisition Corp.","1.0499","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsacw",
"FNHC","Federated National Holding Company","16.13","210549422.53","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc",
"FENC","Fennec Pharmaceuticals Inc.","9.3","171207168.9","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fenc",
"GSM","Ferroglobe PLC","16.6","2854315734.6","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm",
"FFBW","FFBW, Inc.","11.06","73134250","n/a","2017","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffbw",
"FCSC","Fibrocell Science Inc","0.62","13909168.66","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fcsc",
"FGEN","FibroGen, Inc","47.8","3929039496.2","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fgen",
"FDBC","Fidelity D & D Bancorp, Inc.","42.99","160351754.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fdbc",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","273.43","1451885957","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oneq",
"LION","Fidelity Southern Corporation","21.72","582831091.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"FDUS","Fidus Investment Corporation","15.34","375720779.2","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/fdus",
"FRGI","Fiesta Restaurant Group, Inc.","19.25","521426559.5","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frgi",
"FITB","Fifth Third Bancorp","30.84","21760126305.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","29.18","525240000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitbi",
